Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Devise
29/08/2012,"11,0433","11,0088","11,0581","10,9728",,"-0,03%",EUR/MAD
28/08/2012,"11,0466","11,0205","11,0708","10,9699",,"0,01%",EUR/MAD
27/08/2012,"11,0451","11,0219","11,0537","10,9850",,"-0,02%",EUR/MAD
24/08/2012,"11,0473","11,0090","11,0613","10,9695",,"0,01%",EUR/MAD
23/08/2012,"11,0457","11,0030","11,0716","10,9743",,"0,11%",EUR/MAD
22/08/2012,"11,0335","11,0043","11,0859","10,9596",,"0,06%",EUR/MAD
21/08/2012,"11,0272","10,9647","11,0723","10,9563",,"0,07%",EUR/MAD
20/08/2012,"11,0192","10,9709","11,0240","10,9498",,"0,01%",EUR/MAD
17/08/2012,"11,0185","11,0132","11,0282","10,9374",,"0,10%",EUR/MAD
16/08/2012,"11,0080","10,9958","11,0528","10,9299",,"0,10%",EUR/MAD
15/08/2012,"10,9975","10,9763","11,0473","10,9344",,"-0,05%",EUR/MAD
14/08/2012,"11,0025","11,0092","11,0566","10,9455",,"-0,07%",EUR/MAD
13/08/2012,"11,0099","10,9628","11,0494","10,9317",,"-0,04%",EUR/MAD
10/08/2012,"11,0143","11,0070","11,0172","10,9315",,"0,01%",EUR/MAD
09/08/2012,"11,0127","11,0082","11,0493","10,9374",,"0,03%",EUR/MAD
08/08/2012,"11,0096","10,9932","11,0575","10,9447",,"-0,05%",EUR/MAD
07/08/2012,"11,0155","10,9743","11,0691","10,9589",,"-0,08%",EUR/MAD
06/08/2012,"11,0239","11,0052","11,0438","10,9492",,"-0,03%",EUR/MAD
03/08/2012,"11,0273","10,9394","11,0602","10,9183",,"0,45%",EUR/MAD
02/08/2012,"10,9784","10,9468","11,0671","10,9099",,"-0,06%",EUR/MAD
01/08/2012,"10,9847","10,9602","11,0490","10,9283",,"-0,07%",EUR/MAD
31/07/2012,"10,9927","10,9753","11,0429","10,9337",,"0,00%",EUR/MAD
30/07/2012,"10,9922","10,9707","11,0405","10,9318",,"-0,22%",EUR/MAD
27/07/2012,"11,0163","10,9620","11,0326","10,9324",,"0,08%",EUR/MAD
26/07/2012,"11,0071","10,9719","11,0245","10,9152",,"0,25%",EUR/MAD
25/07/2012,"10,9795","10,9626","11,0155","10,9147",,"0,21%",EUR/MAD
24/07/2012,"10,9560","10,9349","11,0164","10,9084",,"-0,21%",EUR/MAD
23/07/2012,"10,9787","10,9634","10,9947","10,8966",,"0,05%",EUR/MAD
20/07/2012,"10,9729","10,9690","11,0388","10,9276",,"-0,21%",EUR/MAD
19/07/2012,"10,9957","10,9809","11,0454","10,9326",,"-0,13%",EUR/MAD
18/07/2012,"11,0101","10,9960","11,0336","10,9247",,"0,15%",EUR/MAD
17/07/2012,"10,9939","10,9919","11,0442","10,9314",,"-0,09%",EUR/MAD
16/07/2012,"11,0039","10,9818","11,0181","10,9339",,"0,00%",EUR/MAD
13/07/2012,"11,0035","10,9797","11,0101","10,9172",,"0,22%",EUR/MAD
12/07/2012,"10,9796","10,9489","11,0329","10,9178",,"-0,14%",EUR/MAD
11/07/2012,"10,9953","10,9894","11,0381","10,9259",,"-0,05%",EUR/MAD
10/07/2012,"11,0011","10,9732","11,0237","10,9297",,"-0,11%",EUR/MAD
09/07/2012,"11,0130","10,9684","11,0239","10,9352",,"0,04%",EUR/MAD
06/07/2012,"11,0086","11,0197","11,0312","10,9365",,"-0,05%",EUR/MAD
05/07/2012,"11,0146","11,0354","11,0830","10,9466",,"-0,20%",EUR/MAD
04/07/2012,"11,0368","11,0557","11,0903","10,9728",,"-0,24%",EUR/MAD
03/07/2012,"11,0632","11,0142","11,0926","10,9994",,"0,04%",EUR/MAD
02/07/2012,"11,0590","11,0487","11,0876","10,9863",,"-0,09%",EUR/MAD
29/06/2012,"11,0690","10,9831","11,0974","10,9796",,"0,42%",EUR/MAD
28/06/2012,"11,0224","11,0268","11,0785","10,9729",,"-0,05%",EUR/MAD
27/06/2012,"11,0282","10,9916","11,0767","10,9794",,"-0,15%",EUR/MAD
26/06/2012,"11,0453","11,0313","11,0599","10,9799",,"0,14%",EUR/MAD
25/06/2012,"11,0300","11,0283","11,0827","10,9813",,"-0,24%",EUR/MAD
22/06/2012,"11,0570","11,0005","11,0618","10,9796",,"0,15%",EUR/MAD
21/06/2012,"11,0399","11,0270","11,1090","10,9796",,"-0,24%",EUR/MAD
20/06/2012,"11,0660","11,0286","11,1326","11,0041",,"0,06%",EUR/MAD
19/06/2012,"11,0599","11,0376","11,1166","10,9899",,"0,01%",EUR/MAD
18/06/2012,"11,0585","11,0286","11,0848","10,9729",,"-0,09%",EUR/MAD
15/06/2012,"11,0685","11,0531","11,0761","10,9984",,"0,05%",EUR/MAD
14/06/2012,"11,0629","11,0081","11,1209","10,9920",,"-0,08%",EUR/MAD
13/06/2012,"11,0719","11,0065","11,0945","10,9882",,"0,16%",EUR/MAD
12/06/2012,"11,0544","11,0141","11,0615","10,9778",,"0,07%",EUR/MAD
11/06/2012,"11,0463","11,0436","11,0956","10,9812",,"-0,01%",EUR/MAD
08/06/2012,"11,0479","11,0477","11,0861","10,9604",,"-0,13%",EUR/MAD
07/06/2012,"11,0621","11,0047","11,0825","10,9898",,"0,04%",EUR/MAD
06/06/2012,"11,0572","11,0310","11,0639","10,9773",,"0,15%",EUR/MAD
05/06/2012,"11,0404","11,0057","11,0631","10,9730",,"-0,06%",EUR/MAD
04/06/2012,"11,0465","11,0134","11,0838","10,9638",,"0,12%",EUR/MAD
01/06/2012,"11,0336","11,0136","11,0503","10,9502",,"0,05%",EUR/MAD
31/05/2012,"11,0279","11,0152","11,0449","10,9610",,"0,15%",EUR/MAD
30/05/2012,"11,0115","11,0346","11,1016","10,9620",,"-0,20%",EUR/MAD
29/05/2012,"11,0339","11,0057","11,0866","10,9829",,"-0,05%",EUR/MAD
28/05/2012,"11,0399","11,0267","11,1020","10,9939",,"0,04%",EUR/MAD
25/05/2012,"11,0359","11,0057","11,0927","10,9881",,"-0,14%",EUR/MAD
24/05/2012,"11,0513","11,0520","11,0696","10,9873",,"-0,14%",EUR/MAD
23/05/2012,"11,0669","11,0229","11,0881","10,9978",,"-0,07%",EUR/MAD
22/05/2012,"11,0749","11,0496","11,1002","11,0151",,"-0,08%",EUR/MAD
21/05/2012,"11,0836","11,0756","11,1318","11,0262",,"-0,06%",EUR/MAD
18/05/2012,"11,0904","11,0677","11,1089","11,0143",,"0,12%",EUR/MAD
17/05/2012,"11,0773","11,0735","11,0910","11,0110",,"-0,04%",EUR/MAD
16/05/2012,"11,0815","11,0761","11,0930","11,0037",,"-0,01%",EUR/MAD
15/05/2012,"11,0831","11,0512","11,1083","11,0253",,"-0,03%",EUR/MAD
14/05/2012,"11,0863","11,0676","11,1406","11,0390",,"-0,25%",EUR/MAD
11/05/2012,"11,1140","11,0677","11,1224","11,0376",,"-0,03%",EUR/MAD
10/05/2012,"11,1173","11,1066","11,1277","11,0580",,"0,02%",EUR/MAD
09/05/2012,"11,1151","11,0796","11,1291","11,0534",,"0,01%",EUR/MAD
08/05/2012,"11,1136","11,1290","11,1678","11,0646",,"-0,20%",EUR/MAD
07/05/2012,"11,1355","11,0868","11,1527","11,0238",,"-0,04%",EUR/MAD
04/05/2012,"11,1397","11,1213","11,1548","11,0815",,"-0,10%",EUR/MAD
03/05/2012,"11,1506","11,1465","11,1586","11,0782",,"0,01%",EUR/MAD
02/05/2012,"11,1496","11,1509","11,1669","11,0870",,"-0,15%",EUR/MAD
01/05/2012,"11,1664","11,1078","11,1851","11,1054",,"-0,01%",EUR/MAD
30/04/2012,"11,1674","11,1472","11,1953","11,0975",,"0,02%",EUR/MAD
27/04/2012,"11,1650","11,1005","11,1818","11,0750",,"0,05%",EUR/MAD
26/04/2012,"11,1594","11,1141","11,1702","11,0978",,"0,10%",EUR/MAD
25/04/2012,"11,1483","11,1100","11,1952","11,0900",,"-0,08%",EUR/MAD
24/04/2012,"11,1574","11,1230","11,1745","11,0722",,"0,19%",EUR/MAD
23/04/2012,"11,1366","11,1095","11,1871","11,0696",,"-0,26%",EUR/MAD
20/04/2012,"11,1653","11,1415","11,1665","11,0779",,"0,15%",EUR/MAD
19/04/2012,"11,1485","11,1385","11,1535","11,0598",,"0,02%",EUR/MAD
18/04/2012,"11,1459","11,1400","11,1539","11,0804",,"-0,03%",EUR/MAD
17/04/2012,"11,1491","11,1066","11,1564","11,0816",,"0,00%",EUR/MAD
16/04/2012,"11,1487","11,0964","11,1567","11,0658",,"0,21%",EUR/MAD
13/04/2012,"11,1258","11,1160","11,1896","11,0823",,"-0,27%",EUR/MAD
12/04/2012,"11,1559","11,1050","11,1623","11,0834",,"0,09%",EUR/MAD
11/04/2012,"11,1460","11,1351","11,1890","11,0746",,"0,03%",EUR/MAD
10/04/2012,"11,1425","11,0954","11,1568","11,0741",,"-0,01%",EUR/MAD
09/04/2012,"11,1431","11,1265","11,1947","11,0816",,"0,13%",EUR/MAD
06/04/2012,"11,1285","11,0979","11,1704","11,0802",,"0,04%",EUR/MAD
05/04/2012,"11,1238","11,1437","11,1849","11,0746",,"-0,22%",EUR/MAD
04/04/2012,"11,1486","11,1561","11,2038","11,0832",,"-0,16%",EUR/MAD
03/04/2012,"11,1664","11,1347","11,1905","11,1048",,"0,02%",EUR/MAD
02/04/2012,"11,1637","11,1335","11,2172","11,1065",,"-0,03%",EUR/MAD
30/03/2012,"11,1668","11,1681","11,2284","11,1200",,"-0,07%",EUR/MAD
29/03/2012,"11,1751","11,1352","11,1843","11,1052",,"0,03%",EUR/MAD
28/03/2012,"11,1717","11,1351","11,1829","11,1046",,"-0,04%",EUR/MAD
27/03/2012,"11,1763","11,1399","11,2178","11,1081",,"-0,02%",EUR/MAD
26/03/2012,"11,1782","11,1287","11,1828","11,0986",,"0,18%",EUR/MAD
23/03/2012,"11,1586","11,1171","11,1969","11,0953",,"0,13%",EUR/MAD
22/03/2012,"11,1444","11,1188","11,1962","11,0863",,"-0,11%",EUR/MAD
21/03/2012,"11,1563","11,1371","11,1703","11,0833",,"0,07%",EUR/MAD
20/03/2012,"11,1485","11,1440","11,1948","11,0962",,"-0,10%",EUR/MAD
19/03/2012,"11,1597","11,1140","11,1756","11,0890",,"0,09%",EUR/MAD
16/03/2012,"11,1502","11,0921","11,1539","11,0784",,"0,21%",EUR/MAD
15/03/2012,"11,1270","11,0844","11,1707","11,0563",,"-0,01%",EUR/MAD
14/03/2012,"11,1282","11,1273","11,1431","11,0692",,"0,01%",EUR/MAD
13/03/2012,"11,1270","11,1297","11,1827","11,0771",,"-0,18%",EUR/MAD
12/03/2012,"11,1468","11,1064","11,1510","11,0879",,"0,08%",EUR/MAD
09/03/2012,"11,1382","11,1412","11,1822","11,0786",,"-0,25%",EUR/MAD
08/03/2012,"11,1664","11,1007","11,1747","11,0925",,"0,20%",EUR/MAD
07/03/2012,"11,1442","11,1331","11,1734","11,0656",,"0,03%",EUR/MAD
06/03/2012,"11,1405","11,1424","11,1602","11,0834",,"-0,05%",EUR/MAD
05/03/2012,"11,1464","11,1355","11,1907","11,0958",,"-0,03%",EUR/MAD
02/03/2012,"11,1497","11,1642","11,1765","11,1033",,"-0,20%",EUR/MAD
01/03/2012,"11,1715","11,1656","11,1805","11,1109",,"-0,02%",EUR/MAD
29/02/2012,"11,1732","11,1656","11,2136","11,1208",,"-0,19%",EUR/MAD
28/02/2012,"11,1942","11,1759","11,1975","11,1268",,"0,09%",EUR/MAD
27/02/2012,"11,1845","11,1733","11,2037","11,1237",,"0,06%",EUR/MAD
24/02/2012,"11,1783","11,1351","11,2014","11,1214",,"0,07%",EUR/MAD
23/02/2012,"11,1707","11,1243","11,2089","11,1097",,"0,17%",EUR/MAD
22/02/2012,"11,1516","11,1163","11,1995","11,0937",,"0,01%",EUR/MAD
21/02/2012,"11,1509","11,1529","11,2124","11,0998",,"-0,09%",EUR/MAD
20/02/2012,"11,1610","11,1094","11,1737","11,0967",,"0,23%",EUR/MAD
17/02/2012,"11,1352","11,0995","11,1845","11,0852",,"-0,08%",EUR/MAD
16/02/2012,"11,1444","11,1252","11,1514","11,0632",,"0,18%",EUR/MAD
15/02/2012,"11,1248","11,1349","11,1904","11,0762",,"-0,07%",EUR/MAD
14/02/2012,"11,1328","11,1453","11,1940","11,0885",,"-0,18%",EUR/MAD
13/02/2012,"11,1533","11,1524","11,1746","11,1011",,"0,10%",EUR/MAD
10/02/2012,"11,1421","11,1586","11,1890","11,0929",,"-0,23%",EUR/MAD
09/02/2012,"11,1674","11,1561","11,1789","11,0950",,"0,11%",EUR/MAD
08/02/2012,"11,1549","11,1166","11,2020","11,1017",,"0,02%",EUR/MAD
07/02/2012,"11,1523","11,1374","11,1959","11,0814",,"0,18%",EUR/MAD
06/02/2012,"11,1328","11,0958","11,1750","11,0728",,"-0,02%",EUR/MAD
03/02/2012,"11,1349","11,1082","11,1828","11,0717",,"-0,10%",EUR/MAD
02/02/2012,"11,1459","11,1114","11,1641","11,0755",,"0,06%",EUR/MAD
01/02/2012,"11,1395","11,1280","11,1871","11,0825",,"0,04%",EUR/MAD
31/01/2012,"11,1349","11,0997","11,1587","11,0781",,"-0,08%",EUR/MAD
30/01/2012,"11,1442","11,1138","11,1628","11,0846",,"-0,20%",EUR/MAD
27/01/2012,"11,1660","11,0969","11,1713","11,0805",,"0,33%",EUR/MAD
26/01/2012,"11,1298","11,1322","11,1937","11,0799",,"-0,09%",EUR/MAD
25/01/2012,"11,1401","11,1075","11,1452","11,0636",,"0,12%",EUR/MAD
24/01/2012,"11,1265","11,1013","11,1547","11,0618",,"-0,01%",EUR/MAD
23/01/2012,"11,1277","11,0594","11,1440","11,0346",,"0,04%",EUR/MAD
20/01/2012,"11,1228","11,0739","11,1394","11,0521",,"0,06%",EUR/MAD
19/01/2012,"11,1164","11,0573","11,1274","11,0453",,"0,23%",EUR/MAD
18/01/2012,"11,0912","11,0722","11,1518","11,0291",,"0,17%",EUR/MAD
17/01/2012,"11,0720","11,0251","11,1356","11,0156",,"0,11%",EUR/MAD
16/01/2012,"11,0603","11,0293","11,1057","11,0097",,"-0,02%",EUR/MAD
13/01/2012,"11,0621","11,0874","11,1249","11,0100",,"-0,30%",EUR/MAD
12/01/2012,"11,0950","11,0499","11,1039","11,0198",,"0,18%",EUR/MAD
11/01/2012,"11,0756","11,0790","11,1123","11,0148",,"-0,02%",EUR/MAD
10/01/2012,"11,0783","11,0781","11,1293","11,0329",,"-0,06%",EUR/MAD
09/01/2012,"11,0851","11,0648","11,0945","11,0308",,"0,03%",EUR/MAD
06/01/2012,"11,0813","11,0734","11,0990","11,0303",,"-0,10%",EUR/MAD
05/01/2012,"11,0920","11,1093","11,1247","11,0398",,"-0,23%",EUR/MAD
04/01/2012,"11,1177","11,1267","11,1455","11,0604",,"-0,15%",EUR/MAD
03/01/2012,"11,1341","11,1085","11,1433","11,0681",,"0,17%",EUR/MAD
02/01/2012,"11,1157","11,1130","11,1344","11,0534",,"-0,02%",EUR/MAD
30/12/2011,"11,1174","11,1179","11,1296","11,0604",,"0,10%",EUR/MAD
29/12/2011,"11,1068","11,1134","11,1574","11,0439",,"0,02%",EUR/MAD
28/12/2011,"11,1041","11,0893","11,1713","11,0566",,"-0,18%",EUR/MAD
27/12/2011,"11,1237","11,1255","11,1724","11,0798",,"0,01%",EUR/MAD
26/12/2011,"11,1227","11,0870","11,1767","11,0724",,"-0,10%",EUR/MAD
23/12/2011,"11,1343","11,1223","11,1619","11,0807",,"0,03%",EUR/MAD
22/12/2011,"11,1307","11,0871","11,1532","11,0721",,"0,09%",EUR/MAD
21/12/2011,"11,1208","11,1276","11,1981","11,0703",,"-0,13%",EUR/MAD
20/12/2011,"11,1350","11,1188","11,1531","11,0656",,"0,20%",EUR/MAD
19/12/2011,"11,1124","11,1303","11,1693","11,0653",,"-0,06%",EUR/MAD
16/12/2011,"11,1188","11,0896","11,1729","11,0664",,"0,03%",EUR/MAD
15/12/2011,"11,1159","11,0761","11,1719","11,0622",,"0,05%",EUR/MAD
14/12/2011,"11,1106","11,1191","11,1709","11,0665",,"-0,16%",EUR/MAD
13/12/2011,"11,1287","11,1153","11,1667","11,0754",,"-0,13%",EUR/MAD
12/12/2011,"11,1430","11,1371","11,2033","11,0904",,"-0,31%",EUR/MAD
09/12/2011,"11,1772","11,1684","11,2294","11,1100",,"-0,07%",EUR/MAD
08/12/2011,"11,1845","11,1424","11,2152","11,1108",,"-0,09%",EUR/MAD
07/12/2011,"11,1944","11,1774","11,2048","11,1117",,"0,01%",EUR/MAD
06/12/2011,"11,1932","11,1437","11,2010","11,1238",,"0,00%",EUR/MAD
05/12/2011,"11,1928","11,1532","11,2145","11,1093",,"0,16%",EUR/MAD
02/12/2011,"11,1753","11,1504","11,2468","11,1093",,"-0,09%",EUR/MAD
01/12/2011,"11,1850","11,1472","11,2437","11,1261",,"-0,04%",EUR/MAD
30/11/2011,"11,1898","11,1633","11,2149","11,1076",,"0,23%",EUR/MAD
29/11/2011,"11,1639","11,1638","11,2296","11,1053",,"0,02%",EUR/MAD
28/11/2011,"11,1616","11,1281","11,2368","11,1025",,"0,08%",EUR/MAD
25/11/2011,"11,1529","11,1344","11,2074","11,0914",,"-0,22%",EUR/MAD
24/11/2011,"11,1770","11,1682","11,1963","11,1196",,"0,02%",EUR/MAD
23/11/2011,"11,1751","11,1926","11,2069","11,1065",,"-0,15%",EUR/MAD
22/11/2011,"11,1921","11,1904","11,2428","11,1311",,"0,02%",EUR/MAD
21/11/2011,"11,1897","11,1657","11,2410","11,1315",,"-0,05%",EUR/MAD
18/11/2011,"11,1956","11,1863","11,2236","11,1331",,"0,10%",EUR/MAD
17/11/2011,"11,1845","11,1862","11,2401","11,1152",,"0,00%",EUR/MAD
16/11/2011,"11,1845","11,1599","11,2416","11,1280",,"-0,10%",EUR/MAD
15/11/2011,"11,1953","11,1746","11,2508","11,1347",,"-0,28%",EUR/MAD
14/11/2011,"11,2267","11,2325","11,2543","11,1437",,"0,00%",EUR/MAD
11/11/2011,"11,2264","11,2072","11,2748","11,1571",,"0,12%",EUR/MAD
10/11/2011,"11,2127","11,1949","11,2499","11,1410",,"0,13%",EUR/MAD
09/11/2011,"11,1977","11,2386","11,2810","11,1348",,"-0,37%",EUR/MAD
08/11/2011,"11,2394","11,1955","11,2805","11,1675",,"-0,03%",EUR/MAD
07/11/2011,"11,2427","11,2044","11,3075","11,1634",,"-0,06%",EUR/MAD
04/11/2011,"11,2492","11,2370","11,2737","11,1626",,"0,01%",EUR/MAD
03/11/2011,"11,2476","11,2287","11,2591","11,1547",,"0,04%",EUR/MAD
02/11/2011,"11,2436","11,1840","11,2712","11,1643",,"0,10%",EUR/MAD
01/11/2011,"11,2324","11,2436","11,2609","11,1545",,"-0,21%",EUR/MAD
31/10/2011,"11,2558","11,2769","11,3024","11,1804",,"-0,36%",EUR/MAD
28/10/2011,"11,2965","11,2928","11,3305","11,2220",,"-0,04%",EUR/MAD
27/10/2011,"11,3011","11,2522","11,3122","11,2059",,"0,31%",EUR/MAD
26/10/2011,"11,2658","11,2525","11,2963","11,1780",,"0,04%",EUR/MAD
25/10/2011,"11,2616","11,2538","11,2895","11,1884",,"-0,06%",EUR/MAD
24/10/2011,"11,2688","11,2344","11,2796","11,1888",,"0,11%",EUR/MAD
21/10/2011,"11,2567","11,2316","11,2796","11,1734",,"0,08%",EUR/MAD
20/10/2011,"11,2478","11,2191","11,2706","11,1565",,"0,10%",EUR/MAD
19/10/2011,"11,2367","11,1902","11,2732","11,1641",,"-0,02%",EUR/MAD
18/10/2011,"11,2385","11,2237","11,2749","11,1612",,"0,00%",EUR/MAD
17/10/2011,"11,2390","11,2112","11,2694","11,1662",,"-0,02%",EUR/MAD
14/10/2011,"11,2411","11,2017","11,2748","11,1501",,"0,10%",EUR/MAD
13/10/2011,"11,2303","11,1968","11,2909","11,1332",,"-0,02%",EUR/MAD
12/10/2011,"11,2324","11,2174","11,2843","11,1412",,"0,07%",EUR/MAD
11/10/2011,"11,2250","11,1759","11,2340","11,1202",,"0,00%",EUR/MAD
10/10/2011,"11,2253","11,1402","11,2430","11,1216",,"0,48%",EUR/MAD
07/10/2011,"11,1713","11,1777","11,2451","11,1080",,"-0,08%",EUR/MAD
06/10/2011,"11,1804","11,1673","11,2420","11,1084",,"0,00%",EUR/MAD
05/10/2011,"11,1806","11,1717","11,1938","11,1052",,"-0,05%",EUR/MAD
04/10/2011,"11,1863","11,1406","11,1959","11,0930",,"0,25%",EUR/MAD
03/10/2011,"11,1585","11,1318","11,2065","11,0867",,"-0,12%",EUR/MAD
30/09/2011,"11,1718","11,1679","11,2457","11,1246",,"-0,41%",EUR/MAD
29/09/2011,"11,2175","11,1967","11,2730","11,1563",,"0,09%",EUR/MAD
28/09/2011,"11,2074","11,1994","11,2484","11,1580",,"-0,09%",EUR/MAD
27/09/2011,"11,2178","11,1908","11,2469","11,1499",,"0,08%",EUR/MAD
26/09/2011,"11,2086","11,1792","11,2235","11,1290",,"0,12%",EUR/MAD
23/09/2011,"11,1948","11,1888","11,2352","11,1397",,"-0,03%",EUR/MAD
22/09/2011,"11,1979","11,2044","11,2324","11,1364",,"-0,19%",EUR/MAD
21/09/2011,"11,2193","11,2144","11,2626","11,1617",,"-0,13%",EUR/MAD
20/09/2011,"11,2340","11,2221","11,2570","11,1675",,"0,03%",EUR/MAD
19/09/2011,"11,2307","11,2121","11,2552","11,1678",,"-0,14%",EUR/MAD
16/09/2011,"11,2461","11,2519","11,2782","11,1929",,"-0,22%",EUR/MAD
15/09/2011,"11,2705","11,2320","11,3061","11,1717",,"0,27%",EUR/MAD
14/09/2011,"11,2397","11,2117","11,2734","11,1571",,"-0,05%",EUR/MAD
13/09/2011,"11,2450","11,2023","11,2694","11,1624",,"0,11%",EUR/MAD
12/09/2011,"11,2325","11,1884","11,2704","11,1589",,"0,02%",EUR/MAD
09/09/2011,"11,2303","11,2329","11,2896","11,1705",,"-0,24%",EUR/MAD
08/09/2011,"11,2569","11,2732","11,3101","11,2075",,"-0,34%",EUR/MAD
07/09/2011,"11,2950","11,2312","11,3102","11,2230",,"0,17%",EUR/MAD
06/09/2011,"11,2758","11,2694","11,3698","11,2195",,"-0,14%",EUR/MAD
05/09/2011,"11,2919","11,2757","11,3243","11,2277",,"-0,11%",EUR/MAD
02/09/2011,"11,3039","11,2814","11,3297","11,2467",,"-0,10%",EUR/MAD
01/09/2011,"11,3150","11,3138","11,3535","11,2601",,"-0,11%",EUR/MAD
31/08/2011,"11,3276","11,2860","11,3543","11,2846",,"0,06%",EUR/MAD
30/08/2011,"11,3212","11,2960","11,3699","11,2749",,"-0,24%",EUR/MAD
29/08/2011,"11,3483","11,2997","11,3864","11,2896",,"0,02%",EUR/MAD
26/08/2011,"11,3459","11,2965","11,3758","11,2627",,"0,16%",EUR/MAD
25/08/2011,"11,3277","11,3170","11,3666","11,2664",,"-0,05%",EUR/MAD
24/08/2011,"11,3338","11,3179","11,3898","11,2697",,"-0,03%",EUR/MAD
23/08/2011,"11,3367","11,2934","11,3605","11,2626",,"0,08%",EUR/MAD
22/08/2011,"11,3281","11,2827","11,3669","11,2573",,"-0,02%",EUR/MAD
19/08/2011,"11,3306","11,2869","11,3526","11,2586",,"0,08%",EUR/MAD
18/08/2011,"11,3212","11,3034","11,3472","11,2454",,"-0,09%",EUR/MAD
17/08/2011,"11,3315","11,2813","11,3599","11,2661",,"-0,01%",EUR/MAD
16/08/2011,"11,3329","11,3075","11,3758","11,2724",,"-0,03%",EUR/MAD
15/08/2011,"11,3361","11,2619","11,3677","11,2598",,"0,23%",EUR/MAD
12/08/2011,"11,3102","11,2939","11,3424","11,2447",,"0,01%",EUR/MAD
11/08/2011,"11,3095","11,2831","11,3505","11,2231",,"0,08%",EUR/MAD
10/08/2011,"11,2999","11,3138","11,3480","11,2355",,"-0,25%",EUR/MAD
09/08/2011,"11,3280","11,2845","11,3442","11,2428",,"0,37%",EUR/MAD
08/08/2011,"11,2861","11,3731","11,4633","11,2343",,"-0,31%",EUR/MAD
05/08/2011,"11,3208","11,2631","11,3398","11,2334",,"0,26%",EUR/MAD
04/08/2011,"11,2909","11,2714","11,3379","11,2314",,"-0,24%",EUR/MAD
03/08/2011,"11,3179","11,2852","11,3519","11,2437",,"0,26%",EUR/MAD
02/08/2011,"11,2883","11,2969","11,3454","11,2396",,"-0,08%",EUR/MAD
01/08/2011,"11,2977","11,2984","11,3671","11,2455",,"-0,16%",EUR/MAD
29/07/2011,"11,3161","11,3033","11,3727","11,2494",,"-0,15%",EUR/MAD
28/07/2011,"11,3328","11,3002","11,3533","11,2582",,"0,11%",EUR/MAD
27/07/2011,"11,3208","11,3198","11,3551","11,2698",,"-0,22%",EUR/MAD
26/07/2011,"11,3453","11,3120","11,3597","11,2828",,"0,16%",EUR/MAD
25/07/2011,"11,3275","11,2935","11,3530","11,2626",,"0,03%",EUR/MAD
22/07/2011,"11,3238","11,3069","11,3547","11,2646",,"-0,08%",EUR/MAD
21/07/2011,"11,3332","11,2807","11,3466","11,2446",,"0,22%",EUR/MAD
20/07/2011,"11,3081","11,2700","11,3375","11,2327",,"0,06%",EUR/MAD
19/07/2011,"11,3008","11,2403","11,3487","11,2350",,"0,09%",EUR/MAD
18/07/2011,"11,2908","11,2441","11,2968","11,1947",,"-0,04%",EUR/MAD
15/07/2011,"11,2953","11,2461","11,3262","11,2351",,"-0,03%",EUR/MAD
14/07/2011,"11,2988","11,2766","11,3445","11,2389",,"-0,05%",EUR/MAD
13/07/2011,"11,3043","11,2547","11,3286","11,2288",,"0,28%",EUR/MAD
12/07/2011,"11,2728","11,2338","11,2892","11,2020",,"-0,07%",EUR/MAD
11/07/2011,"11,2810","11,2746","11,3131","11,2227",,"-0,34%",EUR/MAD
08/07/2011,"11,3195","11,2980","11,3546","11,2467",,"-0,08%",EUR/MAD
07/07/2011,"11,3285","11,2893","11,3437","11,2520",,"0,08%",EUR/MAD
06/07/2011,"11,3192","11,3030","11,3443","11,2626",,"-0,09%",EUR/MAD
05/07/2011,"11,3294","11,3234","11,3659","11,2786",,"-0,21%",EUR/MAD
04/07/2011,"11,3538","11,3361","11,3813","11,2903",,"0,07%",EUR/MAD
01/07/2011,"11,3459","11,3165","11,3654","11,2805",,"0,14%",EUR/MAD
30/06/2011,"11,3301","11,3086","11,3838","11,2705",,"-0,10%",EUR/MAD
29/06/2011,"11,3420","11,3116","11,3820","11,2248",,"0,14%",EUR/MAD
28/06/2011,"11,3266","11,2985","11,3545","11,2549",,"0,13%",EUR/MAD
27/06/2011,"11,3120","11,2846","11,3251","11,1956",,"0,04%",EUR/MAD
24/06/2011,"11,3080","11,2994","11,3580","11,2431",,"-0,03%",EUR/MAD
23/06/2011,"11,3119","11,2958","11,3268","11,2192",,"-0,10%",EUR/MAD
22/06/2011,"11,3232","11,3147","11,3589","11,2594",,"-0,07%",EUR/MAD
21/06/2011,"11,3306","11,3033","11,3467","11,2650",,"0,12%",EUR/MAD
20/06/2011,"11,3172","11,2974","11,3270","11,2473",,"-0,03%",EUR/MAD
17/06/2011,"11,3209","11,2885","11,3263","11,2416",,"0,13%",EUR/MAD
16/06/2011,"11,3059","11,2825","11,3199","11,2252",,"0,25%",EUR/MAD
15/06/2011,"11,2778","11,3205","11,3346","11,2388",,"-0,53%",EUR/MAD
14/06/2011,"11,3376","11,3040","11,3460","11,2759",,"0,17%",EUR/MAD
13/06/2011,"11,3182","11,2720","11,3660","11,2605",,"0,30%",EUR/MAD
10/06/2011,"11,2841","11,2954","11,3492","11,2454",,"-0,18%",EUR/MAD
09/06/2011,"11,3049","11,3273","11,4031","11,2640",,"-0,46%",EUR/MAD
